id,text,category,severity,sentiment,qr_type
FB-06409,Kamera pemindai GoPay saya tidak bisa membaca stiker QRIS di Kedai Mie Aceh karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06410,Penjual di Minimarket Barokah meminta saya melebihkan uang saat input nominal QRIS dengan alasan biaya administrasi jika bayar nontunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06411,"Saya membeli makanan di warung makan Counter Pulsa Cell dan membayar menggunakan QRIS seperti biasanya, nominal yang harus dibayar pas sesuai harga, transaksi berhasil dalam beberapa detik dan bukti pembayaran QRIS langsung muncul di aplikasi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06412,"Ada sedikit hal yang terasa tidak biasa waktu saya mencoba melakukan pembayaran QRIS di kotak amal masjid Bakso Pak Kumis tadi siang, tampilannya agak berbeda dari biasanya dan saya ingin memastikan keamanannya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06413,"Saya membeli makanan di warung makan Soto Ayam Lamongan Cak Har dan membayar menggunakan QRIS seperti biasanya, nominal yang harus dibayar pas sesuai harga, transaksi berhasil dalam beberapa detik dan bukti pembayaran QRIS langsung muncul di aplikasi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06414,"QRIS fisik di booth bazar Bakso Pak Kumis jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06415,Stiker QRIS fisik toko Toko Sembako Berkah sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06416,"Tidak ada masalah sama sekali saat transaksi QRIS di Kopi Kenangan Senja, barcode bersih terlindung akrilik, pembayaran lancar dan bukti bayar resmi QRIS langsung keluar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06417,"Waspada modus penempelan stiker palsu di plang kasir Barbershop Bro & Co, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06418,"Pembeli dipersulit saat mau bayar QRIS di Martabak Bangka 88, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06419,"Lokasi toko fisik jelas Counter Pulsa Cell di Tangerang, tapi saat scan QRIS resmi toko nama tujuan transfer terdaftar atas nama DEWI SARTIKA PRIVATE di luar daerah.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06420,"Struk pembayaran QRIS resmi otomatis terbit di aplikasi wondr by BNI, nominal yang didebet pas Rp25.000 tidak ada pungutan biaya admin QRIS tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06421,"Saya bayar pakai QRIS barusan di minimarket Bakso Pak Kumis tapi kok perasaan saya kurang enak ya, apakah transaksi QRIS saya tadi sudah benar-benar sah?",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06422,"Stiker QRIS statis di gerobak jualan Laundry Kilat 99 mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06423,"Kayaknya tadi ada satu hal yang tidak biasa saat saya hendak membayar belanjaan menggunakan QRIS di Bakso Pak Kumis, namun saya tidak begitu memperhatikan secara detail sehingga saya ragu.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06424,"Uang masuk seketika ke mutasi QRIS toko Barbershop Bro & Co, kasir langsung menyatakan transaksi lunas dan saya menerima pesanan saya dengan puas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06425,"Saya menemukan stiker QRIS tempelan penipu di gerobak jualan Masjid Al-Ikhlas, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06426,QRIS fisik di gerobak Sate Madura Cak Sholeh rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06427,Toko fisik Es Teh Nusantara berada di Bekasi tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu GOPAY TOPUP PENIPU bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06428,"Kasir di toko Barbershop Bro & Co bersikap sangat judes dan ketus ketika saya bilang mau bayar pakai QRIS, kasir memaksa pembeli harus bayar uang tunai saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06429,"Struk pembayaran QRIS resmi otomatis terbit di aplikasi BCA Mobile, nominal yang didebet pas Rp35.000 tidak ada pungutan biaya admin QRIS tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06430,Stiker QRIS fisik di plang kasir RM Padang Murah sudah sobek parah pada bagian pola deteksi sehingga kamera HP tidak bisa scan sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06431,"Stiker barcode QRIS di meja kasir Bakso Pak Kumis tampak asli dan bersih, tetapi saat saya scan nama merchant di aplikasi DANA muncul nama perorangan JOKO PRIBADI REK.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06432,Saya batalkan bayar QRIS di Minimarket Barokah karena nama rekening tujuan pada QRIS resminya mencurigakan atas nama rekening pribadi GOPAY TOPUP PENIPU.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06433,"Barcode QRIS fisik di Apotek Sehat Sejahtera kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06434,"Tadi bayar pakai QRIS statis di pintu masuk toko Kedai Mie Aceh, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06435,"Cek mutasi setelah transaksi QRIS di Counter Pulsa Cell, nominal pembayaran pas dengan yang saya ketik, tidak ada biaya potongan dan pembayaran QRIS selesai aman sentosa.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06436,Saya tadi langsung menutup aplikasi setelah klik bayar QRIS di Bengkel Motor Jaya sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06437,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Sate Madura Cak Sholeh, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06438,"Tidak ada masalah sama sekali saat transaksi QRIS di Sate Madura Cak Sholeh, barcode bersih terlindung akrilik, pembayaran lancar dan bukti bayar resmi QRIS langsung keluar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06439,Kamera pemindai BCA Mobile saya tidak bisa membaca stiker QRIS di Kopi Kenangan Senja karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06440,"Proses pembayaran QRIS statis berlangsung sangat cepat tanpa kendala apapun di kotak amal masjid Bengkel Motor Jaya, struk dan bukti transfer digital QRIS tersimpan rapi di aplikasi Livin by Mandiri.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06441,Kamera pemindai LinkAja saya tidak bisa membaca stiker QRIS di Minimarket Barokah karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06442,"Jangan scan QRIS di meja barcode Bengkel Motor Jaya, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06443,"Saya membeli makanan di warung makan Sate Madura Cak Sholeh dan membayar menggunakan QRIS seperti biasanya, nominal yang harus dibayar pas sesuai harga, transaksi berhasil dalam beberapa detik dan bukti pembayaran QRIS langsung muncul di aplikasi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06444,Merchant Es Teh Nusantara di Yogyakarta menolak menerima transaksi QRIS dari aplikasi dompet digital tertentu secara sepihak tanpa alasan yang jelas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06445,Stiker QRIS fisik toko Sate Madura Cak Sholeh sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06446,"Saya menemukan stiker QRIS tempelan penipu di gerobak jualan Martabak Bangka 88, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06447,"Kasir nolak melayani pembayaran QRIS karena alasan antrean kasir sedang ramai, maunya hanya uang pas saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06448,Akrilik meja tempat barcode QRIS di Martabak Bangka 88 banyak goresan lecet parah sampai pola matriks QRIS-nya hilang sebagian.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06449,"Lokasi toko fisik jelas Bengkel Motor Jaya di Tangerang, tapi saat scan QRIS resmi toko nama tujuan transfer terdaftar atas nama rekening DANA 0812988xxx di luar daerah.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06450,"Kasir di Laundry Kilat 99 mengenakan biaya tambahan admin Rp1.000 saat bayar pakai QRIS statis, padahal aturan Bank Indonesia melarang keras surcharge QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06451,"Pas saya raba akrilik barcode di warung makan Sate Madura Cak Sholeh, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06452,Tadi waktu saya sedang melakukan proses pembayaran scan QRIS di meja kasir Kopi Kenangan Senja rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya tetapi saya tidak yakin apa yang sebenarnya terjadi.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06453,Stiker QRIS fisik toko Kedai Mie Aceh sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06454,Hati-hati stiker barcode QRIS fisik di warung makan RM Padang Murah Jakarta sengaja ditimpa stiker tempelan palsu lain oleh oknum penipu!,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06455,"Pas saya raba akrilik barcode di pintu masuk toko Martabak Bangka 88, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06456,Apakah akun QRIS di Sate Madura Cak Sholeh ini resmi? Barcode tokonya bersih tapi nama penerima saat discan pakai LinkAja bukan nama toko pemiliknya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06457,Toko fisik Martabak Bangka 88 berada di Malang tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu rekening DANA 0812988xxx bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06458,Kasir di gerai Laundry Kilat 99 menahan barang belanjaan dengan sikap mencurigai pembeli secara tidak sopan padahal bukti transaksi sukses sudah saya perlihatkan.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06459,QRIS fisik di gerobak Laundry Kilat 99 rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06460,"Barcode QRIS statis di kasir Kopi Kenangan Senja kusam dan pudar terkena terik matahari, autofocus kamera aplikasi DANA gagal memindai.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06461,Kasir di gerai Barbershop Bro & Co menahan barang belanjaan dengan sikap mencurigai pembeli secara tidak sopan padahal bukti transaksi sukses sudah saya perlihatkan.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06462,"Uang masuk seketika ke mutasi QRIS toko Counter Pulsa Cell, kasir langsung menyatakan transaksi lunas dan saya menerima pesanan saya dengan puas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06463,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Barbershop Bro & Co, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06464,"Entah kenapa transaksi pembayaran QRIS yang baru saja saya lakukan di Soto Ayam Lamongan Cak Har Jakarta terasa agak aneh dan membingungkan ketika selesai diproses, tolong dicek ya tim LaQris.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06465,"Pelayanan kasir sangat buruk, malah memarahi pelanggan yang tidak membawa uang tunai saat mau bayar lewat QRIS.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06466,"Saya menemukan stiker QRIS tempelan penipu di booth bazar Kopi Kenangan Senja, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06467,Total belanja 45 ribu tapi pas discan kasir Warung Nasi Bu Imas menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06468,"Saya menemukan stiker QRIS tempelan penipu di kotak amal masjid Apotek Sehat Sejahtera, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06469,Penjual di Bengkel Motor Jaya meminta saya melebihkan uang saat input nominal QRIS dengan alasan biaya administrasi jika bayar nontunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06470,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Bakso Pak Kumis, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06471,"Jangan scan QRIS di kedai kopi Bakso Pak Kumis, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06472,"Kena pungutan liar surcharge Rp2.000 saat transaksi QRIS di warung makan Masjid Al-Ikhlas, mohon ditertibkan merchant nakal ini.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06473,"Susah sekali scan QRIS di stiker dinding Toko Sembako Berkah, stiker barcode kotor terkena minyak gorengan dan debu tebal di meja kasir.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06474,"Proses pembayaran QRIS statis berlangsung sangat cepat tanpa kendala apapun di warung makan Kopi Kenangan Senja, struk dan bukti transfer digital QRIS tersimpan rapi di aplikasi wondr by BNI.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06475,Akrilik meja tempat barcode QRIS di Masjid Al-Ikhlas banyak goresan lecet parah sampai pola matriks QRIS-nya hilang sebagian.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06476,"Susah sekali scan QRIS di kedai kopi Barbershop Bro & Co, stiker barcode kotor terkena minyak gorengan dan debu tebal di meja kasir.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06477,"Saya bayar pakai QRIS barusan di minimarket Martabak Bangka 88 tapi kok perasaan saya kurang enak ya, apakah transaksi QRIS saya tadi sudah benar-benar sah?",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06478,Tadi waktu saya sedang melakukan proses pembayaran scan QRIS di meja kasir RM Padang Murah rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya tetapi saya tidak yakin apa yang sebenarnya terjadi.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06479,"Tolong dicek min, stiker QR code di akrilik meja Warung Nasi Bu Imas ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06480,"Di Sate Madura Cak Sholeh Makassar, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06481,"Plang fisik warung bertuliskan Martabak Bangka 88, tapi saat scan barcode QRIS di kasir nama penerima yang muncul justru PT Bodong / JOKO PRIBADI REK.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06482,QRIS toko Warung Nasi Bu Imas dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah CV MAJU FIKTIF.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06483,"Stiker QRIS di Counter Pulsa Cell Bekasi ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06484,"Tolong dicek min, stiker QR code di akrilik meja Minimarket Barokah ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06485,Total belanja 45 ribu tapi pas discan kasir Bengkel Motor Jaya menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06486,Saya batalkan bayar QRIS di Warung Nasi Bu Imas karena nama rekening tujuan pada QRIS resminya mencurigakan atas nama rekening pribadi KASIH AMAL PALSU.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06487,Total belanja 45 ribu tapi pas discan kasir Masjid Al-Ikhlas menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06488,Tadi waktu saya sedang melakukan proses pembayaran scan QRIS di meja kasir Apotek Sehat Sejahtera rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya tetapi saya tidak yakin apa yang sebenarnya terjadi.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06489,"Saya bayar pakai QRIS barusan di minimarket Counter Pulsa Cell tapi kok perasaan saya kurang enak ya, apakah transaksi QRIS saya tadi sudah benar-benar sah?",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06490,"Nominal belanjaan Rp15.000 saya bayar dengan scan barcode QRIS di kasir Laundry Kilat 99, semua detail informasi pembayaran QRIS cocok dan kasir langsung menyerahkan nota lunas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06491,"Pembeli dipersulit saat mau bayar QRIS di RM Padang Murah, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06492,Tadi mbak kasir di Bakso Pak Kumis sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06493,"Pungutan biaya tambahan tidak resmi oleh kasir Soto Ayam Lamongan Cak Har saat transaksi QRIS manual, ada mark up harga dari struk belanja.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06494,Stiker QRIS fisik di etalase toko Barbershop Bro & Co sudah sobek parah pada bagian pola deteksi sehingga kamera HP tidak bisa scan sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06495,"Kasir ramah menunjukkan barcode QRIS di meja Kedai Mie Aceh, nominal pembayaran saya input pas Rp75.000 tanpa biaya admin dan notifikasi uang masuk QRIS langsung berbunyi di soundbox kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-06496,"Di Laundry Kilat 99, harga belanjaan dinaikkan kalau bayar pakai QRIS statis, kasir membebankan potongan fee MDR QRIS kepada pembeli.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06497,Saya baru menyadari setelah pembayaran selesai bahwa nama merchant yang muncul pada detail transaksi QRIS tidak sesuai dengan nama toko tempat saya berbelanja di Martabak Bangka 88.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06498,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Sate Madura Cak Sholeh, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06499,"Pelayanan kasir di Minimarket Barokah sangat mengecewakan, kasir menolak pembayaran QRIS secara sepihak dengan alasan minimal belanja harus Rp30.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-06500,Stiker QRIS fisik toko Minimarket Barokah sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06501,Identitas merchant QRIS tidak cocok antara banner fisik toko Warung Nasi Bu Imas dengan nama digital NMID saat konfirmasi bayar di HP.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-06502,"Di Counter Pulsa Cell, harga belanjaan dinaikkan kalau bayar pakai QRIS statis, kasir membebankan potongan fee MDR QRIS kepada pembeli.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-06503,Saya tadi langsung menutup aplikasi setelah klik bayar QRIS di Soto Ayam Lamongan Cak Har sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-06504,Akrilik meja tempat barcode QRIS di Bengkel Motor Jaya banyak goresan lecet parah sampai pola matriks QRIS-nya hilang sebagian.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06505,Kamera pemindai GoPay saya tidak bisa membaca stiker QRIS di Masjid Al-Ikhlas karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-06506,"Tolong dicek min, stiker QR code di akrilik meja RM Padang Murah ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-06507,"Pembeli dipersulit saat mau bayar QRIS di Laundry Kilat 99, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
