text,category,severity
"Akrilik stand QRIS di Laundry Kilat 99 pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Kondisi fisik QRIS di booth bazar Martabak Bangka 88 sangat memprihatinkan, tintanya luntur kecokelatan dan sudut stikernya koyak sobek.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Kasir Counter Pulsa Cell menyembunyikan plang barcode QRIS di bawah meja dan enggan melayani pelanggan yang ingin membayar non-tunai.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
Scan QRIS di Masjid Al-Ikhlas selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Toko Ayam Geprek Juara menempel plang 'QRIS Rusak' padahal kasirnya malas mengecek saldo masuk, pelayanan kasirnya sangat buruk.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Tidak ada stiker palsu di akrilik Barbershop Bro & Co, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Barcode QRIS fisik di Bengkel Motor Jaya kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tidak ada stiker palsu di akrilik Warung Nasi Bu Imas, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Beli barang di Boba Fresh Delight bayar non-tunai via QRIS. Pas dicek di konfirmasi transaksi, nama penerimanya memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saat melakukan transaksi QRIS di meja kasir warung makan, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tidak cocok dan berbeda jauh dari plang nama toko di depan saya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Jangan scan QRIS di etalase toko Es Teh Nusantara, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Pas saya raba akrilik barcode di booth bazar Bakso Pak Kumis, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Nama merchant yang muncul di aplikasi setelah scan QRIS sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Akrilik stand QRIS di Counter Pulsa Cell pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Tadi saya bayar pakai QRIS di Toko Buah Segar Mandiri. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Toko Sembako Berkah khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Beli barang di Counter Cahaya Cell bayar non-tunai via QRIS. Pas dicek di konfirmasi transaksi, nama penerimanya berbeda dengan nama toko tempat saya berbelanja.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Toko Toko Sembako Berkah menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 35.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Entah kenapa transaksi pembayaran yang baru saja saya lakukan di Es Teh Nusantara Semarang terasa agak aneh dan membingungkan ketika selesai diproses, sehingga saya merasa ragu dan ingin meminta tolong pihak tim LaQris untuk membantu memeriksa status akun saya.",FEEDBACK_AMBIGU,MEDIUM
Kasir di Bengkel Motor Jaya Yogyakarta menolak pembayaran QRIS saya dengan alasan sinyal toko sedang gangguan dan memaksa harus bayar uang tunai pas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Saya mau bayar 50.000 pakai QRIS di Warung Nasi Bu Imas tapi kasir bilang QRIS hanya untuk belanja di atas Rp 30.000, sangat mengecewakan.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP cocok dan identik dengan plang nama toko di depan saya.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Tadi saya bayar pakai QRIS di Boba Fresh Delight. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima bukan milik toko ini melainkan atas nama perseorangan, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Saya kurang mengerti alur pembayaran QRIS di toko Bengkel Motor Jaya ini, kasirnya sibuk melayani pembeli lain jadi saya tidak sempat bertanya lebih lanjut dan langsung pergi dengan rasa ragu.",FEEDBACK_AMBIGU,MEDIUM
"Stiker QR code di kasir Masjid Al-Ikhlas burem banget dan buram terkena goresan, tolong segera kirimkan cetakan akrilik QRIS baru.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Stiker barcode QRIS di meja kasir Ayam Geprek Juara sudah sobek parah di bagian tengah sampai kode matriksnya hilang dan gagal discan kamera ponsel.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saat melakukan transaksi QRIS di meja kasir counter pulsa, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Tadi waktu saya sedang melakukan proses pembayaran di meja kasir Kedai Mie Aceh rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya saat scan barcode, namun saya tidak yakin apa yang sebenarnya terjadi karena saya terlanjur menutup aplikasinya dengan tergesa-gesa tanpa bukti rincian apapun.",FEEDBACK_AMBIGU,MEDIUM
Saya keberatan karena belanja di Bengkel Motor Jaya kena cas tambahan Rp 1.000 gara-gara bayar pakai QRIS bukannya uang tunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Pelayanan kasir di Soto Ayam Lamongan Cak Har arogan sekali dan memaksa pembeli nambah uang tunai Rp 2.000 dengan alasan biaya potong saldo QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Saya tadi langsung menutup aplikasi perbankan saya setelah klik konfirmasi bayar di Warung Nasi Bu Imas sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya, apakah transaksi tersebut sudah beres?",FEEDBACK_AMBIGU,MEDIUM
"Barcode QRIS fisik di Laundry Kilat 99 kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Di Toko Sembako Berkah Surabaya, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir memarahi saya dan menuntut cas tambahan fee admin Rp 1.500 jika ingin melunasi tagihan 50.000 lewat scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Saya curiga barcode QRIS di kasir Bakso Pak Kumis adalah tempelan palsu karena stiker aslinya tertutup stiker baru yang miring.,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tidak ada stiker palsu di akrilik Bakso Pak Kumis, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana justru tidak cocok dan memunculkan nama pribadi asing.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Saya menemukan stiker QRIS tempelan penipu di etalase toko Kopi Kenangan Senja, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Mau tanya dong, Tolong diperbaiki fiturnya.",FEEDBACK_AMBIGU,MEDIUM
Plang barcode QRIS di gerobak jualan Bengkel Motor Jaya sudah rusak mengelupas dan basah kuyup terkena hujan sampai kertas stikernya hancur.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Stiker barcode QRIS di meja kasir Kedai Mie Aceh sudah sobek parah di bagian tengah sampai kode matriksnya hilang dan gagal discan kamera ponsel.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Toko Ayam Geprek Juara menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 25.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tidak cocok dan berbeda jauh dari plang nama toko di depan saya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Penolakan sepihak transaksi QRIS di Apotek Sehat Sejahtera, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Tidak ada tanda stiker palsu di meja makan Kopi Kenangan Senja, tapi detail merchant yang muncul di GoPay mencurigakan karena mengarah ke rekening pribadi AGUS SETIAWAN.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Barcode QRIS fisik di meja kasir Masjid Al-Ikhlas tergores benda tajam sangat parah, kamera HP berkali-kali mencoba selalu gagal baca kodenya.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Parah banget di RM Padang Murah, belanja 500.000 kalau bayar tunai harganya normal tapi kalau scan QRIS kasir naikin harga dan minta tambahan Rp 2.000.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Akrilik QRIS di meja kasir Martabak Bangka 88 pecah dan retak melintang tepat di atas QR code, membuat aplikasi e-wallet tidak bisa membaca barcode.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Toko RM Padang Murah menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 15.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"QRIS fisik di meja barcode Counter Pulsa Cell jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir di Toko Sembako Berkah Tangerang memaksa saya membayar biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 75.000 pakai QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Saat melakukan transaksi QRIS di meja kasir barbershop, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Proses checkout pakai QRIS di Soto Ayam Lamongan Cak Har Surabaya memuaskan, scan cepat, tidak ada biaya tersembunyi, dan bukti transaksi langsung masuk ke e-wallet.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Proses checkout pakai QRIS di Soto Ayam Lamongan Cak Har Surabaya memuaskan, scan cepat, tidak ada biaya tersembunyi, dan bukti transaksi langsung masuk ke e-wallet.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Barcode QRIS di Martabak Bangka 88 sangat jelas dan terang, transaksi berhasil seketika lewat BRImo, merchant terpercaya bintang lima.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Pas saya raba akrilik barcode di pintu masuk toko Bakso Pak Kumis, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Scan QRIS di Kedai Mie Aceh selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Kondisi fisik QRIS di meja barcode Bakso Pak Kumis sangat memprihatinkan, tintanya luntur kecokelatan dan sudut stikernya koyak sobek.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Stiker QR code di kasir Sate Madura Cak Sholeh burem banget dan buram terkena goresan, tolong segera kirimkan cetakan akrilik QRIS baru.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Pelayanan di Bakso Pak Kumis sangat mengecewakan, kasirnya marah-marah saat disuruh cek notifikasi pembayaran QRIS yang sudah sukses di HP saya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Stiker QR code di kasir Sate Madura Cak Sholeh burem banget dan buram terkena goresan, tolong segera kirimkan cetakan akrilik QRIS baru.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Stiker QRIS di meja kasir Warung Nasi Bu Imas sangat rapi dan bersih, tidak ada biaya admin tambahan apapun, pelayanan kasir sangat profesional dan cepat.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saat transaksi di Counter Pulsa Cell, fisik barcode terlihat resmi, tapi nama merchant penerima dana di m-banking berbeda dari nama toko aslinya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Stiker QRIS di Counter Pulsa Cell Tangerang ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir di kasir Apotek Sehat Sejahtera sangat lambat dan tidak paham cara konfirmasi transaksi QRIS sampai saya harus menunggu 15 menit di antrean.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Pelayanan di Ayam Geprek Juara sangat mengecewakan, kasirnya marah-marah saat disuruh cek notifikasi pembayaran QRIS yang sudah sukses di HP saya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Belanja di Kedai Mie Aceh bayar via QRIS bebas biaya tambahan surcharge, kasir ramah mengonfirmasi transaksi dengan senyum dan sopan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Stiker barcode QRIS di meja kasir Sate Madura Cak Sholeh tampak asli dan bersih, tetapi saat saya scan nama merchant di aplikasi LinkAja muncul nama perorangan rekening DANA 0812988xxx.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Ada kendala di kasir tolong bantu. bingung banget.,FEEDBACK_AMBIGU,MEDIUM
"Tidak ada tanda stiker palsu di warung makan Es Teh Nusantara, tapi detail merchant yang muncul di BRImo mencurigakan karena mengarah ke GOPAY TOPUP PENIPU.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Kasir di Sate Madura Cak Sholeh Malang menolak pembayaran QRIS saya dengan alasan sinyal toko sedang gangguan dan memaksa harus bayar uang tunai pas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
Kasir di Es Teh Nusantara Bekasi memaksa saya membayar biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 10.000 pakai QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Belanja di Ayam Geprek Juara bayar via QRIS bebas biaya tambahan surcharge, kasir ramah mengonfirmasi transaksi dengan senyum dan sopan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Awas ada stiker QRIS siluman di tent card meja Laundry Kilat 99, stikernya dobel bertumpuk dan sangat mencurigakan.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Laundry Kilat 99 khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Tolong dicek ya min. tolong dicek.,FEEDBACK_AMBIGU,MEDIUM
"Min, Kemarin belanja di kasir rasanya aneh banget. ada tanggapan?",FEEDBACK_AMBIGU,MEDIUM
"Saya tadi langsung menutup aplikasi perbankan saya setelah klik konfirmasi bayar di Kopi Kenangan Senja sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya, apakah transaksi tersebut sudah beres?",FEEDBACK_AMBIGU,MEDIUM
"Sebelum menekan tombol konfirmasi pembayaran QRIS di minimarket, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima berbeda dari nama toko sehingga menimbulkan kecurigaan, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Nama merchant yang muncul di aplikasi setelah scan QRIS cocok dan identik dengan plang nama toko di depan saya.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Kasir Counter Pulsa Cell berkata kasar saat saya menunjukkan bukti berhasil bayar QRIS dan menuduh saya belum bayar sebelum ia melihat HP-nya.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Pelayanan di Sate Madura Cak Sholeh jempolan, pembayaran non-tunai QRIS nominal 500.000 berhasil diproses tanpa masalah apapun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"QRIS fisik di etalase toko Apotek Sehat Sejahtera jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Entah kenapa transaksi pembayaran yang baru saja saya lakukan di RM Padang Murah Malang terasa agak aneh dan membingungkan ketika selesai diproses, sehingga saya merasa ragu dan ingin meminta tolong pihak tim LaQris untuk membantu memeriksa status akun saya.",FEEDBACK_AMBIGU,MEDIUM
"Kasir di Kopi Kenangan Senja Bandung mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 25.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Tadi saya bayar pakai QRIS di Apotek Sehat Medika. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Toko Warung Nasi Bu Imas menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 25.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Kasir di Warung Nasi Bu Imas memungut biaya surcharge Rp 1.000 tanpa persetujuan untuk setiap pembayaran QR code.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Saya mau bayar 10.000 pakai QRIS di Apotek Sehat Sejahtera tapi kasir bilang QRIS hanya untuk belanja di atas Rp 30.000, sangat mengecewakan.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Kasir RM Padang Murah berkata kasar saat saya menunjukkan bukti berhasil bayar QRIS dan menuduh saya belum bayar sebelum ia melihat HP-nya.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Kasir Toko Sembako Berkah menyembunyikan plang barcode QRIS di bawah meja dan enggan melayani pelanggan yang ingin membayar non-tunai.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Proses pembayarannya sebenarnya terlihat sudah selesai di layar ponsel saya, cuma saya merasa agak bingung saja dengan alur tampilan konfirmasi yang muncul di toko Toko Sembako Berkah dan tidak yakin apakah perlu konfirmasi tambahan.",FEEDBACK_AMBIGU,MEDIUM
"Toko Bakso Pak Kumis menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 75.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Penolakan sepihak transaksi QRIS di Counter Pulsa Cell, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Saya curiga barcode QRIS di kasir Laundry Kilat 99 adalah tempelan palsu karena stiker aslinya tertutup stiker baru yang miring.,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tidak ada stiker palsu di akrilik Bengkel Motor Jaya, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Toko Kedai Mie Aceh menempel plang 'QRIS Rusak' padahal kasirnya malas mengecek saldo masuk, pelayanan kasirnya sangat buruk.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Kasir di Kopi Kenangan Senja mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Tolong dicek min, stiker QR code di akrilik meja Masjid Al-Ikhlas ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tadi saya bayar pakai QRIS di Toko Berkah Jaya. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tidak cocok dan berbeda jauh dari plang nama toko di depan saya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Kasir Apotek Sehat Sejahtera menyembunyikan plang barcode QRIS di bawah meja dan enggan melayani pelanggan yang ingin membayar non-tunai.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Toko Es Teh Nusantara menempel plang 'QRIS Rusak' padahal kasirnya malas mengecek saldo masuk, pelayanan kasirnya sangat buruk.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Waspada modus penempelan stiker palsu di stiker dinding Barbershop Bro & Co, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tadi mbak kasir di gerai Sate Madura Cak Sholeh sempat mengucapkan sesuatu kepada saya saat saya sedang melakukan pemindaian barcode di meja depan, tetapi suaranya tidak terdengar jelas karena suasana toko yang ramai sehingga membuat saya agak bingung.",FEEDBACK_AMBIGU,MEDIUM
